id,y
11763,0.225
11764,21.19658333333333
11765,41.8575
11766,11.7125
11767,59.3975
11768,86.91
11769,0.5575
11770,17.7575
11771,7.2475
11772,23.875
11773,55.4525
11774,43.34
11775,33.6225
11776,33.74675
11777,32.6575
11778,58.35714285714286
11779,37.09
11780,37.69571428571428
11781,30.02
11782,60.51
11783,2.0425
11784,2.74
11785,19.31
11786,0.075
11787,1.41
11788,53.0875
11789,41.7325
11790,59.15626785714286
11791,66.715
11792,77.15
11793,31.43166666666667
11794,1.052125
11795,78.9125
11796,9.3125
11797,29.1575
11798,27.7375
11799,1.065
11800,5.2175
11801,123.8075
11802,129.505
11803,38.0025
11804,16.805
11805,67.575
11806,69.85980654761906
11807,102.08
11808,67.9625
11809,114.755
11810,116.0525
11811,110.475
11812,27.5425
11813,39.72
11814,185.22125
11815,18.8675
11816,0.39
11817,38.665
11818,4.985
11819,87.97
11820,87.65429166666667
11821,76.3725
11822,2.255
11823,38.9225
11824,0.775
11825,31.325
11826,37.7875
11827,12.69
11828,2.965
11829,4.008
11830,103.9175
11831,64.35583333333334
11832,7.6925
11833,90.3075
11834,164.4075
11835,102.3
11836,50.875
11837,8.294375
11838,129.4725
11839,5.5825
11840,27.2725
11841,75.0725
11842,52.2275
11843,70.45
11844,39.745
11845,96.75916666666667
11846,188.38
11847,8.8425
11848,38.5975
11849,0.4625
11850,3.5225
11851,46.495
11852,46.7275
11853,56.4925
11854,32.5675
11855,10.7175
11856,35.935
11857,16.4325
11858,123.8875
11859,37.1075
11860,49.9175
11861,106.78
11862,103.725
11863,7.645
11864,27.934999999999995
11865,9.6425
11866,108.85
11867,0.235
11868,0.02
11869,61.05
11870,79.655
11871,17.094583333333333
11872,34.54
11873,20.49
11874,0.88
11875,57.2325
11876,42.65458333333333
11877,25.146
11878,41.3325
11879,17.0875
11880,15.015
11881,112.275
11882,119.235
11883,52.30645833333334
11884,173.43
11885,44.25291666666667
11886,30.7725
11887,37.7975
11888,0.6925
11889,159.15
11890,44.895
11891,30.325
11892,49.985
11893,68.12
11894,56.00047619047619
11895,50.1925
11896,5.8075
11897,7.891
11898,20.7
11899,13.4025
11900,20.975
11901,55.12125
11902,68.5675
11903,67.6475
11904,2.495
11905,8.548875
11906,30.235
11907,8.0575
11908,31.72
11909,39.678940476190476
11910,2.36375
11911,37.645
11912,100.9925
11913,7.3225
11914,1.665
11915,10.0175
11916,161.25
11917,26.201
11918,82.25
11919,0.675
11920,2.0575
11921,76.63
11922,1.9125
11923,124.7525
11924,32.62045238095238
11925,77.0875
11926,15.595
11927,7.4725
11928,12.7925
11929,12.87
11930,3.455
11931,49.4125
11932,11.075
11933,54.2425
11934,65.0375
11935,0.47
11936,85.83
11937,26.3875
11938,1.0475
11939,1.5510833333333336
11940,29.4225
11941,49.845
11942,107.315
11943,9.406035714285714
11944,115.1025
11945,6.0175
11946,23.87
11947,17.4575
11948,122.0075
11949,56.8625
11950,1.29
11951,8.315
11952,192.7125
11953,176.1596666666667
11954,11.4975
11955,6.206624999999999
11956,46.89375
11957,0.9425
11958,40.57
11959,20.43
11960,1.315
11961,30.985
11962,7.73
11963,0.8975
11964,59.949226190476196
11965,46.88
11966,91.4025
11967,6.718875000000001
11968,49.625
11969,56.335
11970,81.1725
11971,11.13
11972,66.6375
11973,3.21
11974,123.6925
11975,102.1875
11976,46.385
11977,45.0325
11978,78.6
11979,13.995
11980,4.4575
11981,169.965
11982,50.2825
11983,8.758333333333333
11984,126.1075
11985,0.805
11986,49.9925
11987,124.02
11988,167.4375
11989,105.2375
11990,21.2075
11991,51.885
11992,174.4825
11993,6.7375
11994,0.495
11995,80.255
11996,0.2825
11997,38.1075
11998,119.8525
11999,141.7725
12000,67.7
12001,60.05
12002,25.6325
12003,61.7775
12004,39.8225
12005,0.59875
12006,208.2575
12007,85.6125
12008,1.96
12009,57.1225
12010,14.4525
12011,11.3625
12012,20.56095238095238
12013,131.94033333333334
12014,37.7
12015,22.42
12016,1.945
12017,8.2475
12018,43.9875
12019,44.8075
12020,28.4175
12021,27.2
12022,23.1825
12023,51.115
12024,36.1625
12025,8.751833333333336
12026,2.749166666666666
12027,1.77
12028,51.44
12029,126.0825
12030,1.485
12031,24.68
12032,7.1025
12033,38.55
12034,1.51
12035,42.0425
12036,108.4275
12037,80.41916666666667
12038,4.643625000000001
12039,78.9125
12040,5.0825
12041,10.91
12042,176.745
12043,11.3925
12044,88.465
12045,161.195
12046,1.54
12047,112.745
12048,76.22
12049,95.82
12050,191.6775
12051,47.340666666666664
12052,0.4805000000000001
12053,9.7175
12054,50.5
12055,7.3
12056,27.78
12057,39.7325
12058,136.6925
12059,102.9
12060,123.155
12061,97.81
12062,20.7875
12063,53.82725000000001
12064,8.64
12065,32.96533333333334
12066,136.965
12067,98.585
12068,2.215
12069,52.94
12070,111.5175
12071,2.63
12072,114.73
12073,49.8325
12074,8.4975
12075,158.15
12076,35.51625
12077,58.56
12078,53.83
12079,40.135
12080,19.8975
12081,0.1175
12082,32.36
12083,1.85
12084,1.7475
12085,35.4675
12086,31.13
12087,76.3325
12088,63.8975
12089,14.26
12090,24.575416666666666
12091,50.01
12092,9.97
12093,22.631041666666665
12094,69.7675
12095,78.4625
12096,4.27325
12097,171.3725
12098,0.025
12099,5.3225
12100,0.5175
12101,20.1275
12102,41.59954166666665
12103,40.73
12104,129.25
12105,78.5625
12106,5.370690476190475
12107,37.4975
12108,2.3608333333333333
12109,27.805
12110,153.5025
12111,9.295
12112,180.595
12113,130.18395833333332
12114,25.12
12115,4.32825
12116,0.375
12117,120.1275
12118,20.158125
12119,65.775
12120,13.3225
12121,8.86
12122,106.5225
12123,41.6025
12124,65.3575
12125,6.9175
12126,47.78
12127,59.56
12128,158.585
12129,4.9325
12130,5.6125
12131,129.85
12132,44.69
12133,36.51
12134,50.815
12135,54.4675
12136,82.5575
12137,41.185
12138,23.7075
12139,57.6575
12140,40.2775
12141,123.645
12142,0.65
12143,63.9125
12144,88.0675
12145,66.36375
12146,11.756875
12147,38.1325
12148,12.855
12149,57.8975
12150,193.325
12151,30.175
12152,0.075
12153,64.9325
12154,34.69283333333333
12155,23.76
12156,2.02
12157,24.1675
12158,1.3425
12159,89.485
12160,54.7725
12161,0.365
12162,52.0075
12163,5.69
12164,62.88875
12165,44.5435
12166,39.4325
12167,69.695
12168,1.13125
12169,114.5275
12170,121.8575
12171,2.325
12172,110.915
12173,71.67325
12174,163.5075
12175,68.5175
12176,65.305
12177,43.015
12178,9.0825
12179,20.77333333333333
12180,91.0225
12181,18.22
12182,96.55924999999999
12183,42.8575
12184,2.02
12185,0.83
12186,175.23
12187,90.8925
12188,129.3875
12189,17.53
12190,126.8025
12191,140.9425
12192,50.92375
12193,36.2675
12194,19.3575
12195,50.7975
12196,15.8325
12197,0.28
12198,58.6625
12199,129.035
12200,1.0375
12201,89.0125
12202,16.175
12203,0.0225
12204,1.3375
12205,115.16791666666668
12206,55.555
12207,6.159333333333333
12208,75.27
12209,2.275
12210,76.35916666666667
12211,4.0325
12212,135.6025
12213,141.845
12214,11.6925
12215,21.5225
12216,40.5325
12217,30.6125
12218,41.0285
12219,70.9225
12220,29.2575
12221,53.135
12222,83.3125
12223,0.005
12224,84.300375
12225,63.815
12226,21.835
12227,17.17375
12228,70.6075
12229,7.785
12230,27.42
12231,93.785
12232,66.0225
12233,69.66520833333333
12234,30.985
12235,24.9325
12236,36.505
12237,3.8125
12238,44.00291666666665
12239,79.5125
12240,3.64
12241,72.60766666666666
12242,15.725
12243,29.5775
12244,44.449375
12245,61.855
12246,39.84
12247,7.4625
12248,33.4775
12249,7.918333333333333
12250,6.2175
12251,40.1475
12252,3.61
12253,22.685
12254,9.505
12255,15.609166666666667
12256,105.9075
12257,37.798249999999996
12258,69.4325
12259,69.1425
12260,36.397499999999994
12261,42.545
12262,21.14
12263,47.5425
12264,75.6575
12265,27.744833333333325
12266,81.3425
12267,2.7525
12268,44.08125
12269,48.8525
12270,69.51
12271,31.0275
12272,75.1275
12273,44.21
12274,22.3225
12275,49.78
12276,54.425
12277,2.815
12278,114.6025
12279,85.585
12280,43.225
12281,108.795
12282,80.585
12283,117.43450000000001
12284,35.31833333333333
12285,19.02
12286,21.4
12287,51.555
12288,111.92
12289,16.5375
12290,77.975
12291,34.26
12292,16.105
12293,36.505
12294,1.9025
12295,7.7525
12296,1.6225
12297,91.4275
12298,53.65125
12299,44.37
12300,49.16333333333333
12301,45.3725
12302,7.005
12303,97.8975
12304,61.4325
12305,152.995
12306,7.3
12307,14.72
12308,100.91433333333335
12309,47.3
12310,9.6275
12311,25.6975
12312,44.125
12313,0.3825
12314,188.545
12315,1.62
12316,136.025
12317,4.411583333333334
12318,53.6075
12319,36.0275
12320,3.37
12321,166.11
12322,134.34449999999998
12323,43.0425
12324,100.1975
12325,105.98620833333334
12326,33.6025
12327,32.91
12328,113.0675
12329,8.445
12330,8.1075
12331,0.0025
12332,115.3195
12333,5.9525
12334,2.481
12335,142.1825
12336,121.93973214285714
12337,120.6625
12338,1.195
12339,2.3525
12340,204.4825
12341,7.473160714285715
12342,75.9175
12343,123.42
12344,3.9125
12345,54.3275
12346,1.76625
12347,66.10979166666667
12348,187.6125
12349,4.855
12350,91.40529166666668
12351,3.28375
12352,0.11
12353,78.5225
12354,33.82344047619048
12355,112.755
12356,43.5975
12357,1.98
12358,101.2575
12359,37.943000000000005
12360,26.9435
12361,66.78
12362,34.8025
12363,26.1575
12364,86.5375
12365,4.87625
12366,63.57
12367,35.81908333333333
12368,10.0075
12369,5.1625
12370,1.6675
12371,93.2975
12372,132.17
12373,194.6375
12374,2.3525
12375,31.985
12376,1.7275
12377,82.855
12378,11.7825
12379,53.8025
12380,8.635
12381,116.01
12382,0.235
12383,99.835
12384,62.3275
12385,52.18333333333333
12386,54.9425
12387,52.93416666666667
12388,14.7675
12389,155.50375
12390,113.7975
12391,31.43
12392,145.96
12393,96.87
12394,57.21
12395,7.9625
12396,6.9975
12397,99.9075
12398,26.28166666666667
12399,80.42
12400,4.975
12401,134.855
12402,112.78
12403,17.085
12404,33.4575
12405,43.07
12406,40.9175
12407,115.03625
12408,32.3575
12409,0.0475
12410,70.35
12411,63.4225
12412,14.7875
12413,1.135
12414,30.955
12415,63.7725
12416,2.805
12417,44.08616666666666
12418,22.78
12419,94.9591666666667
12420,5.6275
12421,8.68
12422,5.795
12423,128.1275
12424,77.7675
12425,16.899583333333336
12426,24.3425
12427,11.105
12428,119.235
12429,85.005
12430,49.015
12431,37.921458333333334
12432,50.415
12433,66.5425
12434,114.8575
12435,22.565
12436,122.115
12437,25.78833333333333
12438,45.5275
12439,0.84
12440,116.8675
12441,86.9875
12442,91.3075
12443,44.4825
12444,99.22
12445,1.4964166666666667
12446,175.9125
12447,18.185
12448,58.395
12449,0.0
12450,174.2225
12451,46.4
12452,16.3525
12453,22.42
12454,112.5425
12455,159.4675
12456,39.0375
12457,82.975
12458,30.865
12459,8.96
12460,18.0625
12461,57.8375
12462,2.8125
12463,28.065
12464,9.1
12465,32.8
12466,34.861875
12467,15.555
12468,2.1625
12469,71.195
12470,18.8875
12471,30.8025
12472,187.64416666666665
12473,21.02
12474,27.4075
12475,119.1325
12476,18.5375
12477,58.7775
12478,1.67
12479,1.285
12480,15.1775
12481,2.845
12482,0.2275
12483,85.63
12484,38.66233333333334
12485,8.065
12486,38.6225
12487,50.8825
12488,9.9525
12489,29.005
12490,16.6625
12491,7.4625
12492,21.388
12493,44.285
12494,4.45125
12495,11.765
12496,20.555
12497,26.7775
12498,35.465
12499,60.6275
12500,6.503666666666666
12501,68.37895833333334
12502,1.54
12503,1.3725
12504,49.9825
12505,9.9825
12506,25.185
12507,139.25924999999998
12508,9.64175
12509,0.7175
12510,2.014375
12511,39.7875
12512,54.22
12513,25.59
12514,67.2325
12515,21.274375
12516,109.1925
12517,102.2725
12518,43.985
12519,44.6625
12520,64.5725
12521,1.535
12522,0.91
12523,5.515
12524,176.1275
12525,83.595
12526,29.73166666666667
12527,67.6475
12528,13.58
12529,38.585625
12530,163.88
12531,2.125
12532,1.7796666666666665
12533,77.7875
12534,8.8275
12535,72.12124999999999
12536,37.19
12537,49.96
12538,28.9225
12539,3.5325
12540,205.23345238095237
12541,39.18875
12542,34.9325
12543,46.11
12544,22.44
12545,135.614375
12546,27.15
12547,36.19416666666667
12548,32.39913095238096
12549,71.7425
12550,0.0375
12551,0.8175
12552,98.0525
12553,111.2875
12554,39.615
12555,128.9525
12556,32.0425
12557,3.26
12558,119.005
12559,102.28
12560,54.31145833333333
12561,67.06673214285715
12562,0.9575
12563,54.9225
12564,79.4
12565,1.145
12566,8.25
12567,141.68
12568,158.6275
12569,48.3825
12570,79.7075
12571,5.0485
12572,120.17
12573,148.45135714285712
12574,9.1675
12575,57.7
12576,12.6675
12577,1.626875
12578,29.2425
12579,145.055
12580,15.195
12581,86.1325
12582,74.4075
12583,0.68
12584,39.524166666666666
12585,4.0475
12586,0.18
12587,33.46
12588,57.9525
12589,12.6
12590,122.4475
12591,93.795
12592,44.995
12593,67.78729166666668
12594,47.0325
12595,32.995
12596,62.3375
12597,58.705
12598,71.63
12599,20.8675
12600,0.2675
12601,108.3625
12602,40.79
12603,92.40199999999996
12604,43.97625
12605,29.555
12606,100.6525
12607,38.095
12608,1.4
12609,12.115
12610,152.505
12611,62.0925
12612,0.3025
12613,157.075
12614,73.3775
12615,57.33858928571428
12616,1.915
12617,51.85508333333333
12618,31.76
12619,20.9275
12620,27.6825
12621,174.415
12622,51.965
12623,92.5525
12624,81.31483333333334
12625,35.39297619047619
12626,49.3125
12627,43.49583333333334
12628,0.2825
12629,84.045
12630,11.6225
12631,24.177916666666665
12632,42.83
12633,51.5975
12634,0.3375
12635,13.1575
12636,24.03125
12637,86.5425
12638,92.2825
12639,2.065
12640,0.6925
12641,122.3075
12642,48.69
12643,57.665
12644,3.835
12645,157.655
12646,52.9275
12647,94.27
12648,98.8925
12649,78.485
12650,0.84
12651,53.6975
12652,11.02
12653,2.4377380952380956
12654,1.3775
12655,1.405
12656,65.785
12657,16.74
12658,111.85
12659,26.44
12660,38.99125
12661,21.675
12662,5.605166666666667
12663,68.605
12664,2.4825
12665,80.1675
12666,19.6975
12667,52.0175
12668,1.9675
12669,84.12666666666667
12670,24.06
12671,88.79
12672,41.309583333333336
12673,35.98125
12674,31.575
12675,36.34433333333333
12676,89.89166666666667
12677,66.78
12678,26.6525
12679,51.56
12680,35.4825
12681,90.8775
12682,107.7825
12683,173.4
12684,10.76875
12685,19.1725
12686,13.94
12687,89.50333333333332
12688,10.2675
12689,0.5475
12690,52.9275
12691,78.5825
12692,80.409375
12693,163.6
12694,128.29
12695,21.4
12696,3.6650000000000005
12697,22.7225
12698,81.0325
12699,77.62
12700,0.0625
12701,58.8175
12702,143.8007738095238
12703,67.0575
12704,50.98125
12705,211.3925
12706,2.2704999999999997
12707,38.98410714285714
12708,64.93
12709,5.35
12710,106.005
12711,82.34833333333334
12712,3.965
12713,82.475
12714,0.0925
12715,28.9675
12716,136.34
12717,204.80666666666667
12718,91.86
12719,0.575
12720,0.62
12721,0.505
12722,2.3475
12723,0.715
12724,208.20066666666662
12725,52.1825
12726,98.1675
12727,56.165
12728,23.765
12729,37.02945833333333
12730,1.7925
12731,64.04
12732,25.736666666666675
12733,24.705
12734,18.339999999999996
12735,48.5075
12736,82.975
12737,7.0275
12738,58.8575
12739,29.31
12740,0.45716666666666667
12741,129.41
12742,0.205
12743,2.1475
12744,2.755
12745,58.1675
12746,8.2475
12747,114.395
12748,70.7375
12749,9.1775
12750,79.485
12751,79.2125
12752,32.85
12753,129.475
12754,20.1175
12755,24.9575
12756,35.5625
12757,53.9975
12758,16.925
12759,0.9
12760,8.86
12761,8.315
12762,77.6725
12763,123.4575
12764,56.7075
12765,45.6625
12766,18.09
12767,3.93
12768,47.435
12769,1.97
12770,65.6225
12771,5.995
12772,0.895
12773,172.705
12774,0.6825
12775,14.3675
12776,49.3825
12777,29.235
12778,33.4875
12779,59.2925
12780,56.95
12781,12.3875
12782,157.4525
12783,102.795
12784,79.935
12785,41.6425
12786,34.05983333333334
12787,87.36
12788,191.475
12789,68.2421875
12790,79.2325
12791,57.55
12792,4.7675
12793,153.77425
12794,197.325
12795,3.5825
12796,1.8846785714285716
12797,108.15
12798,89.0125
12799,52.45
12800,120.5825
12801,1.6625
12802,1.8925
12803,12.4
12804,17.8075
12805,59.2125
12806,116.91
12807,113.5525
12808,69.775
12809,110.89
12810,14.786738095238094
12811,9.22
12812,66.055625
12813,66.195
12814,93.0275
12815,77.39366666666668
12816,17.8825
12817,0.955
12818,86.305
12819,0.41
12820,14.9825
12821,49.95
12822,72.195
12823,2.215
12824,51.65083333333334
12825,7.265
12826,28.3325
12827,62.095
12828,31.385
12829,53.1675
12830,0.05
12831,95.82
12832,32.4675
12833,53.6575
12834,88.2925
12835,79.27495833333332
12836,17.9675
12837,112.7425
12838,64.48114285714286
12839,19.45192857142857
12840,49.845
12841,0.565
12842,33.6975
12843,41.25
12844,13.0825
12845,54.0825
12846,24.7675
12847,40.4225
12848,114.2875
12849,86.1
12850,54.94333333333333
12851,29.705
12852,84.5925
12853,28.365666666666666
12854,30.94
12855,149.5075
12856,39.81875
12857,86.18
12858,32.505
12859,6.1033333333333335
12860,51.6475
12861,30.0125
12862,59.65375
12863,93.16
12864,34.915
12865,42.125
12866,9.172958333333332
12867,0.3625
12868,78.3025
12869,2.1325
12870,47.6575
12871,3.838333333333334
12872,13.120833333333332
12873,25.845
12874,80.065
12875,170.155
12876,40.94458333333333
12877,48.0725
12878,44.19
12879,68.4525
12880,108.905
12881,18.965
12882,2.9983333333333335
12883,1.98
12884,2.9425
12885,85.02416666666667
12886,55.2775
12887,27.3275
12888,27.555
12889,49.4975
12890,12.4675
12891,24.165
12892,57.52875
12893,94.095
12894,64.625
12895,41.24
12896,33.37583333333333
12897,19.0125
12898,28.116666666666664
12899,18.9275
12900,2.97
12901,18.68
12902,90.785
12903,111.415
12904,29.0275
12905,9.5575
12906,75.4725
12907,59.5425
12908,65.805
12909,133.715
12910,51.8125
12911,38.52
12912,0.94
12913,1.51
12914,1.08
12915,47.83666666666667
12916,4.6225
12917,12.754999999999997
12918,108.3775
12919,0.005
12920,84.17
12921,0.395
12922,43.5225
12923,55.5325
12924,53.115
12925,34.52195833333333
12926,1.5570833333333334
12927,0.2375
12928,1.9125
12929,44.90966666666667
12930,22.32541666666667
12931,36.105
12932,69.225
12933,4.04
12934,135.6925
12935,124.2025
12936,104.835
12937,57.2775
12938,77.3075
12939,98.7525
12940,82.4425
12941,208.88899999999998
12942,1.2889583333333334
12943,46.4025
12944,33.030833333333334
12945,91.665
12946,46.745
12947,9.69
12948,0.81
12949,44.8775
12950,9.0125
12951,9.52
12952,18.18
12953,0.905
12954,95.0675
12955,44.515
12956,59.2
12957,18.74
12958,17.71625
12959,98.34829166666667
12960,74.9225
12961,21.0775
12962,2.875
12963,49.74854166666666
12964,6.045
12965,67.525
12966,42.43354166666666
12967,39.165
12968,16.298750000000002
12969,19.8075
12970,76.23166666666667
12971,77.5825
12972,17.605
12973,2.285
12974,8.5075
12975,65.405
12976,27.825
12977,118.715
12978,79.7625
12979,2.035
12980,20.32
12981,14.1975
12982,45.9425
12983,75.8575
12984,8.555
12985,39.65691666666666
12986,104.77704166666666
12987,90.5175
12988,15.145
12989,76.50375
12990,33.5275
12991,68.1675
12992,20.282375
12993,56.3
12994,1.48
12995,40.0675
12996,30.97
12997,46.78
12998,38.1
12999,42.0025
13000,72.855
13001,146.9325
13002,126.99625
13003,20.385
13004,32.3325
13005,119.63
13006,69.791875
13007,24.0375
13008,75.57666666666667
13009,102.99
13010,99.555
13011,7.3825
13012,16.4375
13013,40.5575
13014,5.8075
13015,22.445
13016,8.07
13017,26.38375
13018,14.995
13019,51.035
13020,96.8225
13021,42.1825
13022,49.5075
13023,39.0775
13024,46.1675
13025,48.75
13026,1.15125
13027,1.4525
13028,95.015
13029,104.39083333333333
13030,58.035
13031,70.38875
13032,53.42
13033,23.639625000000006
13034,58.7775
13035,17.38
13036,46.4525
13037,5.0675
13038,32.565
13039,62.774375
13040,34.4175
13041,167.995
13042,9.345
13043,0.2075
13044,43.7825
13045,11.16
13046,17.015
13047,52.82141666666667
13048,149.83808333333332
13049,62.56
13050,10.585
13051,101.96
13052,1.2
13053,20.55
13054,9.434249999999999
13055,14.6775
13056,1.6037202380952382
13057,29.395
13058,25.9225
13059,0.14
13060,17.6975
13061,2.21
13062,10.842428571428572
13063,112.9975
13064,26.6875
13065,86.2425
13066,69.595
13067,100.355
13068,4.9175
13069,104.8475
13070,140.5875
13071,52.04
13072,60.58
13073,1.485
13074,4.01825
13075,37.48291666666667
13076,18.704375
13077,49.535
13078,1.365
13079,16.2475
13080,15.3275
13081,0.1225
13082,15.54
13083,84.1275
13084,22.4675
13085,125.77
13086,13.53
13087,169.485
13088,31.99
13089,63.60450000000001
13090,21.48
13091,1.5117083333333334
13092,48.735
13093,31.0025
13094,1.845
13095,0.785
13096,0.06
13097,58.51925
13098,120.4325
13099,150.51625
13100,20.1975
13101,148.39
13102,58.33
13103,0.05
13104,46.3675
13105,69.7025
13106,56.1275
13107,45.865
13108,4.473333333333333
13109,46.495
13110,163.1525
13111,164.22
13112,89.5
13113,54.78
13114,119.215
13115,0.0025
13116,0.914375
13117,36.3725
13118,144.21583333333334
13119,52.06
13120,17.7675
13121,19.3975
13122,15.7675
13123,58.29
13124,66.8
13125,78.63
13126,2.995
13127,15.5675
13128,84.4425
13129,58.32
13130,27.26
13131,41.16479166666667
13132,166.3200833333334
13133,45.8375
13134,0.0
13135,209.9175
13136,1.25
13137,1.91
13138,2.285
13139,40.0525
13140,19.44
13141,40.173
13142,63.0125
13143,117.735
13144,89.2625
13145,124.12941666666667
13146,130.6125
13147,1.8925
13148,80.65
13149,1.5362619047619046
13150,188.78
13151,4.51
13152,7.7325
13153,24.9275
13154,40.3075
13155,41.77708333333333
13156,69.1925
13157,29.825
13158,115.17424999999999
13159,22.16
13160,72.005
13161,1.5075
13162,43.6225
13163,23.22
13164,11.9875
13165,51.61
13166,14.1925
13167,7.475
13168,51.27
13169,58.62
13170,72.385
13171,22.5275
13172,112.77900000000001
13173,59.3525
13174,23.396785714285716
13175,42.1925
13176,46.942083333333336
13177,7.1419999999999995
13178,1.6275
13179,21.395
13180,66.46
13181,21.83
13182,87.6975
13183,193.99416666666667
13184,39.91
13185,161.805
13186,16.7525
13187,0.3075
13188,16.85
13189,28.74299999999999
13190,99.395
13191,62.605
13192,136.16375
13193,52.02
13194,14.68
13195,32.51
13196,6.01
13197,36.964
13198,103.125
13199,38.83500000000001
13200,110.645
13201,16.635
13202,21.255
13203,40.16291666666667
13204,63.9625
13205,133.6675
13206,3.3208333333333333
13207,47.44
13208,5.4425
13209,57.2225
13210,60.14
13211,38.725875
13212,84.53
13213,1.79
13214,89.495
13215,52.02083333333334
13216,1.9275
13217,2.78
13218,30.8775
13219,43.6825
13220,71.635
13221,2.2191666666666667
13222,0.465
13223,20.7275
13224,131.17
13225,89.5325
13226,25.59
13227,38.8513511904762
13228,83.865
13229,50.73208333333333
13230,42.6425
13231,3.6551666666666667
13232,47.82
13233,0.9225
13234,93.2225
13235,0.4475
13236,38.65904761904761
13237,35.09366666666666
13238,51.225
13239,85.9575
13240,119.2375
13241,63.1675
13242,1.025
13243,22.61833333333333
13244,110.905
13245,118.445
13246,16.3025
13247,130.25
13248,13.145
13249,28.9675
13250,136.1375
13251,17.42
13252,52.865
13253,17.47083333333333
13254,143.875
13255,31.9075
13256,26.5475
13257,11.211666666666668
13258,107.67
13259,82.26
13260,96.9425
13261,15.6125
13262,36.9175
13263,67.15
13264,74.68666666666667
13265,163.47
13266,21.7425
13267,1.72
13268,1.72
13269,93.435
13270,16.095
13271,86.805
13272,24.644166666666663
13273,12.124166666666666
13274,159.8475
13275,8.01
13276,22.8675
13277,14.66
13278,159.62091666666666
13279,39.02
13280,29.57875
13281,49.05
13282,52.5
13283,34.4775
13284,129.115
13285,2.045
13286,30.89
13287,4.245
13288,43.305
13289,0.805
13290,34.04
13291,98.585
13292,156.4625
13293,65.4675
13294,170.13
13295,109.4725
13296,2.11
13297,30.131666666666664
13298,31.86583333333333
13299,0.64
13300,16.2325
13301,34.4725
13302,25.13
13303,54.495
13304,164.285
13305,10.9875
13306,21.43861904761905
13307,5.8225
13308,49.905
13309,0.5125
13310,25.92
13311,96.8975
13312,26.2475
13313,16.9225
13314,0.5175
13315,25.22
13316,0.0025
13317,130.74533333333332
13318,48.08
13319,0.765
13320,18.359375
13321,119.585
13322,74.455
13323,59.64
13324,2.2625
13325,31.1275
13326,70.18916666666667
13327,123.885
13328,211.6525
13329,10.8175
13330,54.47
13331,119.585
13332,68.195
13333,11.95
13334,3.425
13335,1.9875
13336,6.1825
13337,4.4725
13338,41.721964285714286
13339,20.55333333333333
13340,41.5425
13341,26.94
13342,131.64
13343,72.9
13344,19.255
13345,10.32
13346,112.5625
13347,28.88
13348,0.5514166666666667
13349,4.7975
13350,103.8825
13351,8.11
13352,6.03
13353,26.83
13354,119.81
13355,30.40741666666666
13356,3.212708333333333
13357,37.5
13358,60.395
13359,8.7425
13360,78.535
13361,84.395
13362,70.2325
13363,12.215
13364,7.627833333333334
13365,25.024196428571425
13366,27.46
13367,88.815
13368,85.5125
13369,43.4225
13370,26.52
13371,78.655
13372,62.87
13373,118.54
13374,59.115
13375,124.2725
13376,86.66720833333333
13377,191.5925
13378,6.43
13379,20.48
13380,65.2325
13381,17.625333333333334
13382,65.34
13383,71.2925
13384,57.9375
13385,187.6025
13386,112.3575
13387,80.745
13388,127.78583333333334
13389,51.7275
13390,81.6825
13391,8.14
13392,46.225
13393,20.945
13394,47.59
13395,41.61
13396,41.36
13397,5.312916666666666
13398,19.3
13399,14.3675
13400,30.9875
13401,26.72741666666666
13402,41.515
13403,0.0
13404,47.3575
13405,25.205
13406,35.9025
13407,89.13625
13408,110.78
13409,5.21625
13410,79.985
13411,49.74
13412,4.6825
13413,46.8925
13414,41.85375
13415,169.6225
13416,155.6475
13417,103.16
13418,41.43
13419,101.545
13420,64.5025
13421,38.5925
13422,43.245
13423,7.985
13424,90.7425
13425,1.1075
13426,13.48
13427,0.6025
13428,37.9475
13429,2.4925
13430,2.855
13431,7.649952380952381
13432,2.8524999999999996
13433,49.5175
13434,35.2075
13435,134.4475
13436,18.245
13437,18.915
13438,13.09875
13439,67.205
13440,16.945
13441,19.385
13442,69.37416666666667
13443,47.7925
13444,151.8925
13445,117.08
13446,99.7875
13447,109.015
13448,96.3375
13449,87.90699999999997
13450,107.94175000000003
13451,0.9575
13452,40.2475
13453,62.935
13454,45.8525
13455,103.6
13456,1.57
13457,28.775
13458,0.7225
13459,59.185
13460,54.11625
13461,104.4925
13462,31.27375
13463,11.214166666666667
13464,130.7725
13465,8.536666666666667
13466,91.4175
13467,6.2825
13468,37.44829166666666
13469,88.4575
13470,34.02
13471,86.8425
13472,86.3425
13473,65.17
13474,1.165
13475,152.5375
13476,0.7425
13477,1.7725
13478,36.035
13479,34.785
13480,119.52
13481,171.315
13482,63.805
13483,101.865
13484,2.1125
13485,70.77
13486,0.05
13487,196.32
13488,66.95
13489,51.565
13490,37.27250000000001
13491,24.63
13492,15.77375
13493,56.3675
13494,4.5725
13495,72.605
13496,25.326142857142855
13497,57.6575
13498,51.745
13499,0.22
13500,52.1575
13501,35.60333333333333
13502,19.3125
13503,42.6925
13504,134.945
13505,68.5425
13506,55.0325
13507,39.665
13508,106.917
13509,128.47650000000002
13510,10.7375
13511,74.5025
13512,48.9075
13513,23.57875
13514,34.47541666666667
13515,79.95
13516,93.25958333333334
13517,147.9
13518,0.8275
